"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
"Ecuador","248","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.68888888888889","7.85","9.38","7.33076923076923","5.66666666666667","4.26521739130435","6.22333333333333","5.9","13.2416666666667","10.3532258064516","10.3564516129032","9.55555555555556","9.84615384615385","9.01123595505618","7.44301075268817","7.803","6.23818181818182","9.55818181818182","8.9175","9.91916666666667",,"14.1985714285714","16.218","16.064375","15.7988888888889","18.9389473684211","19.9980952380952","21.9778260869565","21.0212","24.6322222222222","28.6466666666667",,"20.9004","23.2697","19.0233","14.6236","15.0747","15.0045","18.979","29.7007","28.1703","23.9563","29.3784","27.166","53.0112","56.606","53.7803","78.0863","88.7099","99.8498","100.589","100.815","90.9014","81.9013","92.7288","78.9652","61.4565","60.3758","56.6659","61.427","93.8145","82.6136","62.3015508871797","52.520849748038","44.8709406349283","39.7562737261367","35.0218031768552","28.8286965072872","27.1969754565662","22.2368394923727","17.7186640616205","19.6761095098384","19.4304204898304","21.6095894679875","25.9046646430216","31.1836162360629","33.8328367728135",
"Egypt","469","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.5060627317366","52.5678166973927","54.8263831201196","55.0427924148347","55.4134697357204","55.6881905502193","52.415102299093","50.9738914214671","49.9022533182426","49.3262010081267","49.3275871021341","43.6105002105657","34.4853297543153","29.32365479894","21.4457108578284","16.9138552362326","15.2765554688408",,,,,,,,,"18.2631578947368","20.7400379506641","27.5042881646655","26.9852941176471",,"25.2363636363636","35.7703488372093","40.3838245373544","41.9642474105819",,,,,,,,"51.2945","53.5564","53.0892","55.8637","55.1192","75.8536","75.2056","78.3329","102.763","128.29","121.7","127.649","134.358","124.061","123.052","119.805","122.024","100.561","94.8967","87.5086","91.4046","128.767","136.573","119.292","111.227","96.8766","84.1792","73.9937","70.5037","66.8569","66.7629","74.3322",,"97.0948642614078","96.511849146413","98.262557395101","85.9242287836723","76.2675574326234","66.7606146647392","69.4500384143835","69.58954105574","72.8299756288318","74.6059398768562","84.7770365549409","86.2646177268186","88.9712733558318",
"El Salvador","253","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.4508196721312","18.0786026200873","18.2327586206897","15.1612903225806",,,,,,,,,"5.1531954887218","5.65724703737466","6.70865467009426","5.89992057188245","5.46354566385265","6.84774575018477","7.73523131672598",,"3.22081575246132","2.83464566929134","2.53380782918149",,,"19.0856720604929","21.2340996091124","23.4969962591162","23.8102828808421","24.2401318657646","26.0470562943356",,,"12.1091","10.2266","14.4264","12.6609","14.1802","13.4869","14.5217","18.2084","25.0187","43.0016","49.2295","63.7181","98.6367","108.274","89.2277","92.924","81.3049","82.385","55.5459","56.5385","51.7506","41.1764","36.5854","31.3634","30.5749","27.3775799620762","24.4686176875703","25.3435702423644","26.5157110117937","32.4288517089345","37.4579742358475","39.1434666737557","39.4055056556718","38.5490645731201","39.0993331788019","38.0310272620108","39.2534179459661","48.2135424229224","49.6640723119949","49.9636976533126","55.2041690462593","55.2529885959041","57.0822456913412","58.7229499191496",
"Equatorial Guinea","642","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182.638701698774","276.111569211326","325.570881845824","323.847969396236","322.162271617891","229.51121296879","190.427431501233","176.504574335598","192.973576042481","233.592346290608","196.096996316703","211.66052534704","170.949863483822","138.328471393024","195.806783426501","124.093764406353","82.6710085888439","41.9417833580578","53.7022392282452","54.8307507125137","30.8795605062393","22.2513013576204","16.9295245395682","7.65681603332329","4.61426640241132","2.5474300500214","1.19743281526268","0.734705041508211","0.47440794553359","4.31980978384514","7.86855026492807","5.86253645327955","7.29304511707305","6.14311933657062","8.66857501400331","13.9795850994069",
"Eritrea","643","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.1777","47.0581","52.9883","91.4464","149.451","185.707","167.135","190.459",,"86.7956888160664","158.913372783326","154.322208118677","156.655744687763","174.915002829699","144.602289049307","143.764135175042","133.013774104293","127.613711448423","128.383175434806","126.494672363153","127.126381922791",
"Estonia","939","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.91498517538654","7.35926269867316","6.13847680763908","5.45302318463924","5.96383435905631","5.11443350502338","4.77899135904179","5.69731216017122","5.62299894524849","5.06198354556614","4.54880619542609","4.40403021346656","3.66358146368857","4.48681878469679","7.03809946770096","6.55027318362389","5.91325686553061","9.51570361283453","9.93486815923506","10.3713551786046","9.74101304551402",
"Ethiopia","644","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.65802","8.3805","8.6172","8.44235","7.98688","11.3601","14.1073","14.8761","16.4576","17.9575","18.9458","31.5722","50.5182","57.2357","67.7593","70.117","78.4484","85.3067","87.4856","87.962","95.1889","92.7606","92.4435","136.888313542906","150.678657267107","142.341799818197","128.959561705407","77.4330197567345","86.0102330372795","94.2557953161321","93.632600639422","97.3247575337947","107.36696127831","112.721327872831","103.104112563608","78.2387845280465","69.9499303386898","46.3889961062371","41.3874385633951","37.5590993565559","40.5298396762309","43.982898194632","36.9250486427955","42.4149874038079","46.3024499047998","56.0503876714166",
"Euro area","163","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.0385856742036","73.2216797746365","72.5215411850609","71.3641511446902","70.5673869518975","68.0328881586564","66.9227649834761","66.7770065129172","67.9943452573576","68.3041384193442","69.0358168670629","67.1416829773779","64.9035903985516","68.505352337915","78.322725428747","84.0624934626585","86.6688887908334","91.2504375909799","93.3446425399524","94.2540356105774","92.4909869939866",
"Fiji","819","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.96302","8.13766","8.67327","11.8536","12.5964","13.1968","13.6968","17.0319","16.5818","17.0152","20.968","23.4612","27.873","31.3816","28.5413","30.6198","29.5648","34.6645","35.5881","30.8935","38.2827965282635","38.5324998919526","46.9747643660687","47.9516161015269","51.5828468792097","52.3945288534411","52.8605997322624","58.6390704905561","39.680286781906","35.4260580869474","40.0002399020753","44.4516296152632","46.9975795216714","48.588434572335","48.2422457619051","47.6519027325302","57.9120607503302","49.8764123488803","51.416766104472","55.7970110970592","56.158289622203","52.6320455049125","51.6805719422439","49.5062575226164","47.7405324509815","48.0878643674376",
"Finland","172","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.9044585987261","10.3699421965318","8.12757201646091","6.37931034482759","19.4111111111111","21.3986013986014","14.1321167883212","12.0111801242236","10.609604519774","12.7115789473684","11.3402985074627","11.4069124423963","12.5964601769912","10.6521739130435","10.7677655677656","11.4098113207547","12.7379166666667","15.2215962441315","16.1483720930233","15.1848484848485","12.9570881226054","11.5127272727273","10.2943894389439","9.67086834733894","8.75662337662338","15.070320855615","38.9438228438229","51.2902071563089","55.7071428571429","61.2359430604982","71.1644820295983","58.5654109589041","47.8397260273973",,"25.2926829268293",,"22.6142595978062","13.9613526570048","14.1104294478528","12.5774336283186","10.6435643564356","10.5675675675676","10.8934426229508","11.6287878787879","10.5070422535211",,"5.06377453682755","5.27150877681079","5.97358612830025","7.05123051266822",,,,"8.16073167893637","8.02430160141606","6.22929412400368","5.29774439547257","4.58316735659998","3.72627938314461","2.54944395568426","1.71668229061069","1.98146501617564","2.28663295457065","3.00808747916005","4.94638037905415",,,"11.6987387379459","14.0250311159047","15.6021880861164","15.4151493168385","16.1063551809363","16.7307577635658","17.9620419905384","16.8313008225773","14.5467378540435","13.8477531529176","21.8778000486898","39.2551996475634","54.1082998587387","56.1180658136378","55.1473274077682","55.3184401332549","52.247647600643","46.8624877473376","44.0085721264073","42.4861112130397","40.9465718617806","40.1695338157247","42.7382908114456","42.647829022508","39.9374646413646","38.0594853256399","33.9926740807483","32.6537424342569","41.6960216356625","47.1191293462445","48.50428000692","52.8881847746533","55.4282254211328","59.3008954864645","62.5135625830499",
"France","132","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.5533767051045","95.5051870461236","90.1318151741472","96.9720875013765","105.08266694326","112.571386191235","113.933972508523","117.059146885937","116.38461818642","109.584688992197","104.038121909569","103.921308257475","106.668357105025","110.245648545345","109.352311436919","114.460563734079","105.135397658912","98.9489085788544","93.881916291536","92.2765592091124","91.741244351643","98.0787061736376","95.1870421235885","89.6256905078044","92.1056752109099","92.435037597471","85.2115397781834","77.8547768617227","81.3775920270053","81.9530685020324","79.5764280857408","72.5669183437202","66.6156722791734","66.3468752072784",,,,,,,"169.565093430499","237.034599825019","235.884371225166","216.821460513016","192.405931298553","197.186876121721","144.658179055244","157.496732412498","142.284839073884","138.60766801568","143.838507197313","161.023813109761","172.691267504057",,,,,,,,,,,,,,,,,"44.3359818388195","39.9803921568627","33.872","32.8707482993197","35","34.3703703703704","33.271676300578","32.9896373056995","32.5972222222222","32.0200803212851","31.4756554307116","28.4983164983165","26.312693498452","23.6149584487535","22.1654320987654","19.5924276169265","17.5879917184265","15.3059273422562","16.0513274336283","15.8308943089431","14.3880171184023","21.0153256704981","20.0619266055046","17.7064220183486","15.8258527827648","15.4201877934272","16.0874655647383","15.1042908224076","14.9883289124668",,,"20.7629558858898","21.9671548039471","25.2741720412551","26.5924854782971","28.9862016098122","30.58477940432","31.1791591164193","33.530000802487","33.4823830160827","34.2749803622528","35.4137954161381","36.2952916384107","40.0143907547318","46.2990376209069","49.6145724894529","55.8055849667787","59.6846578497955","61.0968817585685","61.0402303249395","60.2204722620102","58.6546987382372","58.1563598767083","60.078067616366","64.2100647474897","65.7368654866843","67.2073806785412","64.448349860004","64.4045495896015","68.0612270461207","78.998791655772","81.6970489086461","85.2092280617924","89.5813896879098","92.3954358243163","95.3427253916421","96.1411494573291",
"Indonesia","536","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.0681450830801","27.6576718741781","30.3353130413264","21.9637931034483","17.2574642126789","16.4301","18.5635","23.1409","23.5199","27.9834","38.2506","49.7269","45.5592","42.5207","40.8214","39.2185","42.6187","40.3682","36.9595","32.0244","27.5393","26.4111","72.5266","95.8935","87.437298742237","73.7021149501112","62.3393810350656","55.6426916280537","51.328172495401","42.611727208196","35.8477340869901","32.3333333488476","30.2520374602258","26.4831257407831","24.524582718246","23.1060177539408","22.9603974927413","24.8467075781672","24.6954866425714","27.3042609243347",
"Iran","429","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.7073","16.3565","14.4989","14.2642","7.01206","9.27467","7.33352","9.23049",,,"36.9904","46.0243","45.34","35.3395","9.23339","10.2021","44.1823","46.3087","59.7018","56.3741","42.2231","33.4728","25.6177","24.098","45.6642","35.1822","28.4175","22.9759","25.3595","21.3317","12.1612574371366","12.0051853727676","21.7888940235158","19.6090864791162","16.6990484141315","13.5620910726587","12.4599298025151","12.0273335019803","9.28700222505843","10.4249698298046","12.1745471996337","8.87472453585106","17.3953861700604","15.4021324772006","15.6296150629138","15.9035187157536",
"Iraq","433","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"342.665626392794","226.406505099874","157.909383567033","120.755218133033","75.4506808466392","87.3750996974767","53.5325858559235","40.7191467461961","34.7817994263857","31.1525281464379","33.5304745256441","61.3950827734011",
"Ireland","178","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.9318463444857",,,,"23.3457249070632",,,"31.4285714285714","31.2580231065469","31.2262958280657","37.4162096282754","36.1809045226131","33.3675038441825","33.6111111111111","30.7915457936179","29.3538219070134","27.1382172500902","26.5700483091787",,,"28.656631638739","38.732782369146",,,,"52.8219696969697","55.3539019963702","58.2468694096601","60.5335628227195",,"61.1580594679186","44.8549719590981","44.3306827939873","44.5030310977379","45.1699971708601","43.0707712843123","44.6432719337235","47.7420207219142","47.0603616199442","44.7328742827924","42.5830357957775","41.6511524402023","39.8478654482947","37.3436605515526","35.0932524975478","43.4501873040746","48.3369997260272","51.6961642909938","49.1513378700633","50.6486604753768","54.9545585491989","56.059391314739","59.8003703248218","63.7695801524025","71.0651651384639","75.0483413972765","76.1378512728871","86.2190967418961","87.0861884090535","84.766274580697","77.3748777705331","93.1806465677369","94.5523531972953","91.5540034110558","94.1190231390982","88.6732609161773","82.1234227923705","73.5194666515456","64.3287251740942","53.5845260530739","48.4992258349923","37.7760621623173","35.4951893432036","32.1244451829435","30.938189189415","29.6273459968396","27.353564682007","24.807884267188","25.0083066569453","44.3419677782019","61.6762126997596","86.2993944615974","109.612873403825","119.477223846968","119.471280568673","105.246945537378","78.6763872329613",
"Israel","436","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.9272","62.1391","79.758","85.0903","97.4141","141.955","133.559","155.511","154.317",,,"260.456892449677","283.957393484679","198.987446964008","162.466761731056","143.226472101633","145.356537488495","147.411500145913","138.252135269192","123.657719109037","119.629484391589","118.303395553588","110.184832772301","102.199996948242","100.099998474121","99.4000015258789","100.900001525879","94.8000030517578","84.4000015258789","88.9000015258789","96.5999984741211","92.9788344105927","91.3078163064153","88.1517966492995","80.0907755740199","73.0447098557791","71.8727654312702","74.5931611078333","70.6869151232996","68.8230105054933","68.3291710328042","66.9539543442977","66.0187952705871","64.0823049935167",
"Jamaica","343","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.0484552895635","16.1763085387072","17.3341780053759","19.0743075738113","20.46572778775","22.7696968001455","22.0438562171166","14.1568","15.6335","15.5838","20.9365","24.2802","30.3765","47.064","48.0243","57.9372","83.3183","87.7836","100.602","104.967","127.854","158.71","181.281","169.587","157.858","132.711","112.771","91.3148","88.2025","109.392","79.6154","72.5896",,"69.4633782438063","69.3780348874707","74.8221631924786","85.6215774663798","93.6870636100698","110.651896573733","122.239071575398","128.645254586927","123.233608027044","122.226873546413","121.069820679278","118.249121414351","128.894204137475","145.212453099594","144.349190789341","142.624197361335","147.857154236882","142.809405952822","139.422469015343","122.055739008257",
"Japan","158","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.3351851851852","10.1749056603774","46.7956777996071","42.5571669477234","32.8775295663601","34.0160982264666","30.998362720403","32.1538770053476","32.0650704225352","32.5519515477793","30.6018610421836","31.2265","31.2904645476773","29.6847575057737","27.2306806282723","26.0640151515151","24.1111501316945","24.7016888888889","22.3737677527151","24.3742899850523","26.3955541237113","24.6299519807923","21.5250383239653","18.8355970829535","21.874114088159","21.4898094449047","22.8875201288245","23.0437524635396","22.8972922848665","35.6273447820343","68.5339169909209","70.474348879467","61.5826876836762","60.8818640467339","70.1385978835979","70.8367133757962","61.4416311897827","57.6176790950985","53.5909435467784","55.9248417053609","53.2494690442797","43.3096128822381","33.4333216945996","27.4958020103049","22.5829482948295","25.5814041268244","29.092241031842","29.5504462852373","33.8370075046904","33.1485041088855","33.3774239163849","35.2269295774648","36.7378567482968","39.0618805282927","40.3795100085963","49.4063465703971","56.3360063897764","60.653292954075","62.2057625226734","62.4030308831036","62.8963308234732","63.4965505617977","57.0104798087595","66.8886089650282","71.2322552368286","78.6951670220327","93.0736992159658","105.089917990585","133.35886500376","203.953562943774",,"55.9791139240506","27.5498090145149","19.6702175543886","18.8825185185185","14.0361540410438","11.8564107274063","13.199393262015","12.0642664776754","11.9108287575022","12.2961537119529","10.3677353151528","8.76961524208928","9.07941680526125","9.01611858674534","8.03498075608791","6.06295238661828","5.73548063487514","4.51630662711696","4.43823787734747","5.23281001501541","6.70616566202086","8.22128133248933","8.70990954920196","11.9633146535427","11.9455234832035","14.1773211595273","18.3835425340178","18.10735552414","18.868394689533","23.8675624304287","29.0687790656266","35.1155346419807","41.6912669185656","47.587432271401","50.6270888986885","55.2943548846749","59.2582899606027","64.8328860929031","66.3435953091449","66.667570045143","69.9280624343941","72.4557788459806","70.3517990832513","67.2988075993462","67.0434276424559","66.4905122712377","71.2210471253563","77.2671292609135","86.2176105183427","95.0702890472505","102.294120266878","109.104368267252","121.632211156615","135.609446644317","143.77848821245","153.634535360275","163.991910198799","169.571821213672","180.656881705787","186.436357791083","185.997272477881","183.01235615289","191.812143150576","210.246836069046","215.821204619488","231.629354760934","238.014556574821","244.477405513901","249.113739092857","247.975864153389",
"Jordan","439","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.9082851012418","24.60526","32.64463","35.07092","38.29032","35.18135","36.03211","37.18464","37.45562","41.46341","38.03262","36.75424","38.07483",,,,,,,,,"219.734117100971","200.630952812887","149.748690099435","136.950290761705","126.287147034217","114.938345168631","113.829278641626","106.646063845321","109.708388825977","108.012582900645","100.47902261306","124.174129718561","116.304690621296","104.095268500314","100.714701733897","100.268070771692","87.9984624610937","90.3023544153142","60.244418044937","64.7754520066468","67.1132982271535","70.7285023862668","80.717833977064","86.6775180084323","89.0493988112521","93.3906574948193",
"Kazakhstan","916","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.8596","23.9957","21.4719","12.7035","17.9699","20.4608","27.171","25.3097","18.7304","17.5918684050564","14.9624930098823","11.3915680770711","8.0994854894873","6.66733063322058","5.87362469157093","6.76587807484648","10.2270294086609","10.6827352474496","9.76786994839917","11.6813783885342","12.2333554478437","14.112548073917","21.8852373732816",
"Kenya","664","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.3711111111111","15.3959183673469","12.9671875","12.1281690140845","13.4422535211268","12.8585365853659","13.4772727272727","12.6729166666667","13.6942307692308","13.9252173913043","13.29140625","13.4930555555556","14.0732142857143","13.0768472906404","13.0928571428571","13.76735395189",,,"25.39","25.9637","30.6676","35.8318","34.7792","34.0652","38.3821","41.6533","48.3512","45.0952","44.519","50.0263","57.3056","54.8082","82.085","75.9158","69.3557","60.7854","50.5542","54.4291502724166","53.6698678056913","52.230343499715","56.2184000240009","61.8442204683205","60.1327398006624","53.795142273036","48.3430181104348","43.9750544882108","38.3723771219044","41.4690127040939","41.0947786659835","44.4031655799317","43.0494327722116","41.6944919489526","41.4932918887668","46.6663344810707","51.3272241627305",
"Kiribati","826","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.18359197016196","4.58135798217507","7.09100679375474","7.34148695186424","9.35355632074852","13.6932270510086","15.038278861028","15.0337696352865","13.4202298680877","12.7851661154494","11.1926283628329","13.2392911323933","11.8509938653691","15.3956754431959","11.7761520871477","11.2476713833227","11.9835174032685","10.5344796906644","11.5169431568681","9.96926436003211","12.6358029075158","9.52772091843387","8.6231238855441","8.22377873070386","7.52324329365064","8.20934210165384","8.40093658567267","23.08120891935",
"Korea","542","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.8850498820451",,"13.6926318044044","13.3735033560941","13.0446512919475","9.21498500288127","6.56669179207481","6.14482147965833","4.44352311280443","3.73691278415848","2.75670782669802","2.63123619963453",,"11.2708","16.1874","15.9147","16.5465","18.8766","17.0722","18.3766","16.8175","14.1031","16.9634","18.8612","21.2851","20.464","20.726","21.4646","18.9868","16.5558","13.5183","10.385","8.40282","7.80629","7.70514","7.54453","7.69814","7.10565","6.82168","10.2450942168776","14.6683828808635","16.7479657664266","17.1140142885714","17.7015335570782","17.5512760931356","20.4491122008535","23.251062088864","26.9594181239714","29.2719479830643","28.6508282037287","28.1619010075399","31.3802685021322","30.8254986137763","31.5108393148218","32.1268198214013","33.7574954763928","35.8762012229092","37.8887155486219",
